2theta,Intensity
44.96,11.3333
44.98,10.6667
45,13.3333
45.02,12.6667
45.04,11.3333
45.06,13.3333
45.08,15.3333
45.1,16
45.12,19.3333
45.14,21.3333
45.16,21.3333
45.18,30.6667
45.2,35.3333
45.22,34.6667
45.24,39.3333
45.26,41.3333
45.28,41.3333
45.3,32
45.32,24.6667
45.34,34.6667
45.36,44.6667
45.38,50
45.4,45.3333
45.42,43.3333
45.44,52
45.46,48.6667
45.48,43.3333
45.5,43.3333
45.52,43.3333
45.54,45.3333
45.56,48.6667
45.58,39.3333
45.6,30
45.62,24.6667
45.64,21.3333
45.66,22
45.68,21.3333
45.7,24
45.72,26
45.74,28
45.76,28.6667
45.78,31.3333
45.8,40.6667
45.82,38.6667
45.84,30
45.86,36.6667
45.88,44.6667
45.9,42
45.92,34
45.94,28.6667
45.96,29.3333
45.98,30.6667
46,20
46.02,16
46.04,15.3333
46.06,11.3333
46.08,10.6667
46.1,9.33333
46.12,10
46.14,7.33333
46.16,8
46.18,9.33333
46.2,9.33333
46.22,9.33333
46.24,8
46.26,9.33333
46.28,10.6667
46.3,10
46.32,7.33333
46.34,10.6667
46.36,12
46.38,10
46.4,7.33333
46.42,10
46.44,11.3333
46.46,7.33333
46.48,10
46.5,9.33333
46.52,8
46.54,10
46.56,10.6667
46.58,8
46.6,11.3333
46.62,10.6667
46.64,10.6667
46.66,10.6667
46.68,10
46.7,8
46.72,8.66667
46.74,8
46.76,10.6667
46.78,10
46.8,14.6667
46.82,14.6667
46.84,12
46.86,17.3333
46.88,14
46.9,14.6667
46.92,18
46.94,17.3333
46.96,22.6667
46.98,25.3333
47,22
47.02,23.3333
47.04,18
47.06,16
47.08,12.6667
47.1,16.6667
47.12,16
47.14,12.6667
47.16,10
47.18,8
47.2,5.33333
47.22,7.33333
47.24,8
47.26,9.33333
47.28,7.33333
47.3,8.66667
47.32,8.66667
47.34,10
47.36,10.6667
47.38,6
47.4,10
47.42,11.3333
47.44,12.6667
47.46,14
47.48,14
47.5,12.6667
47.52,17.3333
47.54,18
47.56,13.3333
47.58,13.3333
47.6,18
47.62,15.3333
47.64,10
47.66,10
47.68,15.3333
47.7,15.3333
47.72,8.66667
47.74,9.33333
47.76,13.3333
47.78,12
47.8,12
47.82,12
47.84,10
47.86,8.66667
47.88,11.3333
47.9,10.6667
47.92,12.6667
47.94,14
47.96,12.6667
47.98,12
48,13.3333
48.02,9.33333
48.04,14.6667
48.06,16.6667
48.08,16
48.1,14.6667
48.12,11.3333
48.14,14
48.16,16.6667
48.18,18
48.2,18.6667
48.22,22.6667
48.24,15.3333
48.26,19.3333
48.28,20
48.3,14.6667
48.32,16
48.34,18
48.36,22.6667
48.38,24
48.4,16.6667
48.42,24
48.44,26
48.46,22.6667
48.48,18
48.5,31.3333
48.52,28
48.54,32
48.56,30.6667
48.58,24.6667
48.6,36
48.62,32
48.64,37.3333
48.66,34
48.68,32.6667
48.7,32
48.72,26
48.74,27.3333
48.76,24.6667
48.78,23.3333
48.8,21.3333
48.82,26.6667
48.84,19.3333
48.86,22
48.88,16
48.9,18
48.92,15.3333
48.94,14.6667
48.96,15.3333
48.98,22.6667
49,24.6667
49.02,23.3333
49.04,30.6667
49.06,26.6667
49.08,30.6667
49.1,23.3333
49.12,24.6667
49.14,28
49.16,21.3333
49.18,21.3333
49.2,25.3333
49.22,19.3333
49.24,22.6667
49.26,24
49.28,20.6667
49.3,34.6667
49.32,23.3333
49.34,39.3333
49.36,38.6667
49.38,28
49.4,33.3333
49.42,32
49.44,41.3333
49.46,39.3333
49.48,39.3333
49.5,30.6667
49.52,34.6667
49.54,22.6667
49.56,26
49.58,26.6667
49.6,14.6667
49.62,18
49.64,17.3333
49.66,18
49.68,14.6667
49.7,20.6667
49.72,22.6667
49.74,18.6667
49.76,16.6667
49.78,16.6667
49.8,14.6667
49.82,14
49.84,12.6667
49.86,18.6667
49.88,18
49.9,20.6667
49.92,20.6667
49.94,22.6667
49.96,18.6667
49.98,20
50,22.6667
50.02,22.6667
50.04,28.6667
50.06,32
50.08,36
50.1,43.3333
50.12,41.3333
50.14,38.6667
50.16,38
50.18,34
50.2,42.6667
50.22,53.3333
50.24,38.6667
50.26,31.3333
50.28,36
50.3,32
50.32,28
50.34,32
50.36,34
50.38,30.6667
50.4,24.6667
50.42,21.3333
50.44,22
50.46,26
50.48,22
50.5,20.6667
50.52,28
50.54,21.3333
50.56,25.3333
50.58,26
50.6,21.3333
50.62,20.6667
50.64,22
50.66,20.6667
50.68,22.6667
50.7,14
50.72,18.6667
50.74,20.6667
50.76,19.3333
50.78,17.3333
50.8,12
50.82,10.6667
50.84,8.66667
50.86,9.33333
50.88,10.6667
50.9,12.6667
50.92,10.6667
50.94,9.33333
50.96,10
50.98,12.6667
51,8.66667
51.02,8
51.04,11.3333
51.06,10
51.08,10.6667
51.1,8.66667
51.12,10.6667
51.14,9.33333
51.16,9.33333
51.18,10
51.2,8.66667
51.22,7.33333
51.24,8
51.26,7.33333
51.28,8.66667
51.3,10
51.32,5.33333
51.34,9.33333
51.36,7.33333
51.38,9.33333
51.4,12
51.42,9.33333
51.44,9.33333
51.46,8
51.48,8.66667
51.5,8
51.52,6.66667
51.54,8.66667
51.56,10
51.58,8.66667
51.6,11.3333
51.62,7.33333
51.64,8
51.66,12.6667
51.68,13.3333
51.7,9.33333
51.72,10
51.74,10.6667
51.76,12
51.78,18
51.8,17.3333
51.82,14
51.84,19.3333
51.86,22.6667
51.88,22
51.9,28.6667
51.92,30
51.94,24
51.96,28.6667
51.98,32.6667
52,32.6667
52.02,26.6667
52.04,25.3333
52.06,27.3333
52.08,23.3333
52.1,20.6667
52.12,18.6667
52.14,23.3333
52.16,24
52.18,15.3333
52.2,16
52.22,19.3333
52.24,16.6667
52.26,18
52.28,21.3333
52.3,19.3333
52.32,24.6667
52.34,32.6667
52.36,30
52.38,33.3333
52.4,35.3333
52.42,38
52.44,41.3333
52.46,42.6667
52.48,40.6667
52.5,38.6667
52.52,37.3333
52.54,36
52.56,35.3333
52.58,32
52.6,26.6667
52.62,28
52.64,30.6667
52.66,30
52.68,28.6667
52.7,22
52.72,20
52.74,20
52.76,16
52.78,20
52.8,19.3333
52.82,16
52.84,19.3333
52.86,18.6667
52.88,16
52.9,16.6667
52.92,17.3333
52.94,15.3333
52.96,17.3333
52.98,22.6667
53,23.3333
53.02,20.6667
53.04,24
53.06,28.6667
53.08,24
53.1,20.6667
53.12,20.6667
53.14,23.3333
53.16,26
53.18,23.3333
53.2,22.6667
53.22,23.3333
53.24,17.3333
53.26,14.6667
53.28,15.3333
53.3,14.6667
53.32,17.3333
53.34,13.3333
53.36,12
53.38,14
53.4,14
53.42,10.6667
53.44,13.3333
53.46,16.6667
53.48,12.6667
53.5,13.3333
53.52,15.3333
53.54,14
53.56,15.3333
53.58,16
53.6,16
53.62,15.3333
53.64,13.3333
53.66,12
53.68,15.3333
53.7,18.6667
53.72,14.6667
53.74,12.6667
53.76,19.3333
53.78,20
53.8,21.3333
53.82,20.6667
53.84,24
53.86,26.6667
53.88,26
53.9,28
53.92,26
53.94,24
53.96,26.6667
53.98,29.3333
54,30.6667
54.02,30.6667
54.04,30
54.06,34.6667
54.08,31.3333
54.1,32
54.12,28.6667
54.14,29.3333
54.16,28
54.18,28.6667
54.2,32.6667
54.22,29.3333
54.24,28.6667
54.26,26.6667
54.28,24
54.3,17.3333
54.32,17.3333
54.34,14
54.36,12
54.38,16.6667
54.4,16
54.42,10
54.44,8.66667
54.46,9.33333
54.48,5.33333
54.5,6
54.52,6.66667
54.54,10.6667
54.56,10
54.58,8.66667
54.6,7.33333
54.62,9.33333
54.64,11.3333
54.66,9.33333
54.68,8.66667
54.7,10.6667
54.72,10.6667
54.74,10.6667
54.76,8
54.78,8
54.8,8.66667
54.82,8
54.84,8
54.86,10.6667
54.88,10
54.9,7.33333
54.92,10
54.94,8
54.96,9.33333
54.98,8.66667
55,10
55.02,7.33333
55.04,7.33333
55.06,10
55.08,7.33333
55.1,10
55.12,7.33333
55.14,9.33333
55.16,8
55.18,9.33333
55.2,10
55.22,8.66667
55.24,9.33333
55.26,10
55.28,12
55.3,12
55.32,10.6667
55.34,10
55.36,10
55.38,14.6667
55.4,12.6667
55.42,13.3333
55.44,10
55.46,9.33333
55.48,6.66667
55.5,11.3333
55.52,8.66667
55.54,12
55.56,14
55.58,10
55.6,17.3333
55.62,16.6667
55.64,16
55.66,13.3333
55.68,19.3333
55.7,22.6667
55.72,24
55.74,26
55.76,24.6667
55.78,29.3333
55.8,30
55.82,24.6667
55.84,24
55.86,28
55.88,31.3333
55.9,23.3333
55.92,28
55.94,24.6667
55.96,21.3333
55.98,27.3333
56,26
56.02,25.3333
56.04,16.6667
56.06,22
56.08,19.3333
56.1,15.3333
56.12,18.6667
56.14,18
56.16,16.6667
56.18,18.6667
56.2,16
56.22,12
56.24,12.6667
56.26,16
56.28,14
56.3,18
56.32,20
56.34,19.3333
56.36,18.6667
56.38,15.3333
56.4,18.6667
56.42,21.3333
56.44,22.6667
56.46,19.3333
56.48,23.3333
56.5,24
56.52,24
56.54,24.6667
56.56,27.3333
56.58,28.6667
56.6,33.3333
56.62,28.6667
56.64,29.3333
56.66,34
56.68,24
56.7,30.6667
56.72,28
56.74,26.6667
56.76,40.6667
56.78,28.6667
56.8,34
56.82,30
56.84,34
56.86,34.6667
56.88,24
56.9,31.3333
56.92,25.3333
56.94,25.3333
56.96,18.6667
56.98,15.3333
57,26
57.02,22
57.04,24.6667
57.06,26
57.08,22.6667
57.1,18
57.12,26.6667
57.14,20
57.16,19.3333
57.18,23.3333
57.2,17.3333
57.22,17.3333
57.24,16.6667
57.26,27.3333
57.28,22.6667
57.3,20
57.32,15.3333
57.34,18
57.36,20.6667
57.38,13.3333
57.4,10.6667
57.42,12.6667
57.44,7.33333
57.46,12
57.48,8
57.5,11.3333
57.52,12
57.54,12
57.56,9.33333
57.58,11.3333
57.6,10
57.62,12
57.64,11.3333
57.66,7.33333
57.68,6.66667
57.7,8.66667
57.72,12
57.74,4
57.76,10.6667
57.78,6
57.8,8
57.82,6.66667
57.84,6
57.86,8.66667
57.88,8.66667
57.9,6.66667
57.92,6.66667
57.94,11.3333
57.96,12
57.98,10.6667
58,5.33333
58.02,11.3333
58.04,6.66667
58.06,9.33333
58.08,11.3333
58.1,6
58.12,10.6667
58.14,11.3333
58.16,9.33333
58.18,8
58.2,8.66667
58.22,8.66667
58.24,7.33333
58.26,10
58.28,8
58.3,6
58.32,9.33333
58.34,5.33333
58.36,8.66667
58.38,6.66667
58.4,8.66667
58.42,12
58.44,6.66667
58.46,8
58.48,6.66667
58.5,10.6667
58.52,8.66667
58.54,10
58.56,11.3333
58.58,13.3333
58.6,17.3333
58.62,10.6667
58.64,8.66667
58.66,12.6667
58.68,8
58.7,14.6667
58.72,12
58.74,17.3333
58.76,16
58.78,14.6667
58.8,15.3333
58.82,12
58.84,10.6667
58.86,10.6667
58.88,11.3333
58.9,12.6667
58.92,13.3333
58.94,14
58.96,16
58.98,14
59,15.3333
59.02,13.3333
59.04,12.6667
59.06,13.3333
59.08,16
59.1,16.6667
59.12,11.3333
59.14,12
59.16,14
59.18,10
59.2,7.33333
59.22,11.3333
59.24,12
59.26,20
59.28,16
59.3,8.66667
59.32,11.3333
59.34,12.6667
59.36,13.3333
59.38,8
59.4,12.6667
59.42,14
59.44,9.33333
59.46,8.66667
59.48,10.6667
59.5,12.6667
59.52,15.3333
59.54,10.6667
59.56,12
59.58,7.33333
59.6,8
59.62,10
59.64,11.3333
59.66,8.66667
59.68,12.6667
59.7,4
59.72,12
59.74,8.66667
59.76,13.3333
59.78,8
59.8,10
59.82,8
59.84,8.66667
59.86,10.6667
59.88,6.66667
59.9,11.3333
59.92,8.66667
59.94,9.33333
59.96,9.33333
59.98,9.33333
60,9.33333

