2theta,Intensity
37.04,12.5
37.06,8.33333
37.08,5
37.1,7.5
37.12,5.83333
37.14,8.33333
37.16,6.66667
37.18,4.16667
37.2,5.83333
37.22,5
37.24,5
37.26,6.66667
37.28,10
37.3,5.83333
37.32,5
37.34,8.33333
37.36,5.83333
37.38,7.5
37.4,5.83333
37.42,8.33333
37.44,7.5
37.46,2.5
37.48,4.16667
37.5,5.83333
37.52,5.83333
37.54,5
37.56,5
37.58,5
37.6,5.83333
37.62,6.66667
37.64,4.16667
37.66,5
37.68,8.33333
37.7,9.16667
37.72,10.8333
37.74,11.6667
37.76,5.83333
37.78,11.6667
37.8,15
37.82,19.1667
37.84,18.3333
37.86,26.6667
37.88,34.1667
37.9,40
37.92,45
37.94,47.5
37.96,48.3333
37.98,51.6667
38,65.8333
38.02,51.6667
38.04,42.5
38.06,40
38.08,40.8333
38.1,27.5
38.12,21.6667
38.14,15
38.16,10.8333
38.18,15
38.2,10.8333
38.22,6.66667
38.24,9.16667
38.26,8.33333
38.28,11.6667
38.3,5
38.32,10
38.34,8.33333
38.36,9.16667
38.38,6.66667
38.4,4.16667
38.42,10.8333
38.44,6.66667
38.46,5
38.48,7.5
38.5,8.33333
38.52,5.83333
38.54,3.33333
38.56,5
38.58,5
38.6,5
38.62,5
38.64,6.66667
38.66,10
38.68,5
38.7,7.5
38.72,2.5
38.74,5
38.76,8.33333
38.78,8.33333
38.8,11.6667
38.82,10.8333
38.84,20.8333
38.86,20.8333
38.88,27.5
38.9,40
38.92,53.3333
38.94,78.3333
38.96,80.8333
38.98,88.3333
39,95.8333
39.02,102.5
39.04,100.833
39.06,75.8333
39.08,70.8333
39.1,70
39.12,45
39.14,39.1667
39.16,36.6667
39.18,20.8333
39.2,10
39.22,13.3333
39.24,15
39.26,13.3333
39.28,3.33333
39.3,5
39.32,7.5
39.34,4.16667
39.36,6.66667
39.38,4.16667
39.4,5.83333
39.42,2.5
39.44,4.16667
39.46,11.6667
39.48,8.33333
39.5,5
39.52,8.33333
39.54,4.16667
39.56,5.83333
39.58,6.66667
39.6,5
39.62,5.83333
39.64,5.83333
39.66,4.16667
39.68,6.66667
39.7,15
39.72,15.8333
39.74,16.6667
39.76,17.5
39.78,25.8333
39.8,27.5
39.82,34.1667
39.84,24.1667
39.86,18.3333
39.88,21.6667
39.9,21.6667
39.92,16.6667
39.94,20
39.96,13.3333
39.98,11.6667
40,10
40.02,10
40.04,9.16667
40.06,5
40.08,3.33333
40.1,3.33333
40.12,2.5
40.14,7.5
40.16,6.66667
40.18,6.66667
40.2,8.33333
40.22,10
40.24,16.6667
40.26,8.33333
40.28,10
40.3,10.8333
40.32,15
40.34,18.3333
40.36,11.6667
40.38,6.66667
40.4,10
40.42,9.16667
40.44,5.83333
40.46,8.33333
40.48,4.16667
40.5,5.83333
40.52,7.5
40.54,5.83333
40.56,5.83333
40.58,4.16667
40.6,10
40.62,5.83333
40.64,10
40.66,6.66667
40.68,6.66667
40.7,7.5
40.72,10
40.74,8.33333
40.76,15
40.78,18.3333
40.8,34.1667
40.82,26.6667
40.84,37.5
40.86,24.1667
40.88,41.6667
40.9,37.5
40.92,31.6667
40.94,26.6667
40.96,25.8333
40.98,20
41,15
41.02,8.33333
41.04,15.8333
41.06,10
41.08,9.16667
41.1,8.33333
41.12,5
41.14,5
41.16,7.5
41.18,8.33333
41.2,7.5
41.22,4.16667
41.24,7.5
41.26,5
41.28,5
41.3,7.5
41.32,4.16667
41.34,4.16667
41.36,5
41.38,0.833333
41.4,5
41.42,10
